tconst	averageRating	numVotes
tt0016194	6.9	11
tt0016195	7.7	23
tt0016198	5.8	18
tt0016200	3.0	5
tt0016201	6.2	205
tt0016202	6.6	9
tt0016205	6.7	127
tt0016207	6.5	8
tt0016212	6.3	38
tt0016213	6.9	10
tt0016214	5.4	14
tt0016218	5.2	10
tt0016220	7.6	16256
tt0016222	5.9	63
tt0016223	6.2	12
tt0016225	6.6	45
tt0016226	6.0	269
tt0016230	6.0	2111
tt0016231	5.5	24
tt0016232	7.0	190
tt0016234	5.3	15
tt0016235	6.4	49
tt0016237	6.2	37
tt0016238	6.4	12
tt0016240	6.8	134
tt0016241	3.7	132
tt0016245	5.1	47
tt0016246	6.8	33
tt0016251	5.9	98
tt0016258	7.1	319
tt0016259	7.1	13
tt0016268	7.4	47
tt0016276	6.6	298
tt0016283	7.2	45
tt0016284	6.9	14
tt0016286	6.5	23
tt0016288	6.4	170
tt0016294	6.8	126
tt0016295	6.5	8
tt0016300	5.1	13
tt0016301	7.4	17
tt0016305	6.1	10
tt0016307	7.3	7
tt0016308	6.6	483
tt0016309	3.8	132
tt0016310	6.7	322
tt0016323	5.9	14
tt0016324	3.9	10
tt0016325	6.5	44
tt0016328	6.2	9
tt0016332	7.9	8945
tt0016333	5.6	5
tt0016334	7.2	17
tt0016338	6.1	113
tt0016341	6.2	8
tt0016343	5.0	8
tt0016345	7.5	11
tt0016346	7.5	79
tt0016351	6.0	11
tt0016358	1.9	79
tt0016359	5.9	84
tt0016361	7.1	84
tt0016364	5.3	35
tt0016367	5.9	20
tt0016368	6.8	11
tt0016373	5.6	55
tt0016374	5.1	11
tt0016375	5.7	153
tt0016377	4.1	112
tt0016382	7.0	9
tt0016384	5.9	60
tt0016389	6.0	7
tt0016390	7.4	91
tt0016392	6.4	219
tt0016394	6.5	831
tt0016395	7.2	278
tt0016398	6.0	6
tt0016399	5.4	21
tt0016403	6.7	15
tt0016408	4.1	9
tt0016409	6.6	23
tt0016417	4.6	30
tt0016420	6.5	14
tt0016421	5.5	6
tt0016424	5.3	7
tt0016430	5.9	15
tt0016432	6.3	6
tt0016434	6.8	5
tt0016438	6.6	15
tt0016439	7.1	27
tt0016446	7.4	57
tt0016449	5.8	9
tt0016453	5.9	8
tt0016461	6.5	538
tt0016462	6.1	8
tt0016463	5.4	17
tt0016467	5.5	11
tt0016468	5.4	11
tt0016469	6.9	86
tt0016471	6.5	74
tt0016473	7.2	1613
tt0016478	6.7	34
tt0016480	6.8	288
tt0016481	7.4	1022
tt0016487	7.2	51
tt0016491	7.7	693
tt0016493	6.7	152
tt0016497	6.9	11
tt0016499	6.2	31
tt0016500	6.8	20
tt0016507	5.7	7
tt0016515	5.2	8
tt0016518	6.0	9
tt0016521	7.2	20
tt0016523	6.3	9
tt0016524	5.7	28
tt0016526	7.3	56
tt0016530	6.3	12
tt0016532	5.5	6
tt0016533	5.0	6
tt0016534	7.0	43
tt0016535	1.0	9
tt0016541	7.2	44
tt0016544	5.1	1395
tt0016545	5.8	242
tt0016548	6.9	123
tt0016550	6.5	63
tt0016553	6.4	8
tt0016558	6.4	19
tt0016559	6.8	111
tt0016560	5.4	609
tt0016561	7.1	7
tt0016563	6.6	123
tt0016564	6.8	16
tt0016570	5.1	20
tt0016573	5.0	6
tt0016575	6.2	17
tt0016580	6.1	15
tt0016581	6.1	16
tt0016582	5.6	36
tt0016583	5.0	120
tt0016584	6.4	13
tt0016585	5.3	141
tt0016586	4.9	93
tt0016587	5.2	94
tt0016588	6.4	15
tt0016589	5.3	156
tt0016590	5.7	15
tt0016591	5.2	92
tt0016592	5.9	14
tt0016593	5.4	199
tt0016594	5.2	132
tt0016595	5.6	19
tt0016597	6.2	10
tt0016598	6.5	10
tt0016600	5.3	321
tt0016601	6.3	6
tt0016603	7.5	26
tt0016607	6.5	26
tt0016615	5.8	11
tt0016621	6.3	7
tt0016623	7.0	16
tt0016627	7.0	1052
tt0016628	7.3	15
tt0016629	6.5	679
tt0016630	7.0	2822
tt0016632	6.3	136
tt0016634	7.0	338
tt0016638	6.3	34
tt0016639	7.6	40
tt0016640	6.5	354
tt0016641	7.8	7054
tt0016642	7.0	10
tt0016643	6.3	217
tt0016646	5.9	451
tt0016650	6.9	8
tt0016653	5.1	10
tt0016654	7.1	1656
tt0016655	6.8	618
tt0016658	4.8	12
tt0016659	1.6	10
tt0016660	6.4	20
tt0016664	5.5	139
tt0016666	5.2	12
tt0016669	7.3	1427
tt0016672	5.0	438
tt0016673	7.2	5
tt0016676	5.1	12
tt0016677	7.3	9
tt0016679	5.2	10
tt0016685	6.9	7
tt0016689	6.9	8
tt0016690	6.2	1402
tt0016691	6.6	117
tt0016692	6.0	21
tt0016693	6.6	8
tt0016694	6.7	10
tt0016695	6.6	7
tt0016696	7.5	15
tt0016703	6.7	7
tt0016706	7.5	27
tt0016709	6.9	80
tt0016710	6.0	12
tt0016713	2.2	10
tt0016715	6.2	8
tt0016716	4.7	18
tt0016719	5.9	9
tt0016722	4.8	6
tt0016724	6.6	8
tt0016726	6.8	70
tt0016730	6.1	97
tt0016732	6.2	8
tt0016733	6.6	7
tt0016734	7.1	14
tt0016743	6.4	11
tt0016745	6.3	12
tt0016747	6.5	229
tt0016749	6.1	29
tt0016751	7.6	61
tt0016762	6.6	142
tt0016766	5.9	8
tt0016768	6.3	7
tt0016770	7.0	13
tt0016772	4.9	11
tt0016776	6.5	8
tt0016778	6.8	10
tt0016781	5.4	10
tt0016782	5.9	19
tt0016783	6.8	91
tt0016784	5.0	8
tt0016787	7.6	22
tt0016794	5.6	42
tt0016800	7.7	38
tt0016801	6.9	178
tt0016804	7.0	728
tt0016806	6.7	10
tt0016807	6.1	7
tt0016812	7.2	75
tt0016814	6.9	9
tt0016815	4.8	19
tt0016820	6.5	277
tt0016822	6.7	889
tt0016823	6.1	11
tt0016825	5.9	10
tt0016827	4.6	120
tt0016832	6.9	399
tt0016833	5.9	10
tt0016834	7.2	10
tt0016835	7.5	21
tt0016841	6.2	8
tt0016843	6.3	7
tt0016844	7.1	17
tt0016845	6.7	87
tt0016846	6.7	18
tt0016847	8.1	13589
tt0016848	5.1	16
tt0016850	5.8	52
tt0016851	6.3	141
tt0016854	6.4	209
tt0016855	6.1	7
tt0016858	6.3	7
tt0016860	5.2	8
tt0016862	6.8	5
tt0016865	5.1	9
tt0016867	5.7	7
tt0016871	5.8	770
tt0016873	5.5	8
tt0016874	7.4	29
tt0016875	7.1	18
tt0016878	5.3	10
tt0016881	5.9	11
tt0016884	7.6	3901
tt0016885	7.1	33
tt0016886	7.2	15
tt0016888	6.1	16
tt0016889	6.6	5
tt0016891	6.3	9
tt0016893	7.1	9
tt0016894	7.1	12
tt0016895	7.5	1401
tt0016902	6.1	9
tt0016903	5.5	452
tt0016904	6.3	7
tt0016906	5.6	15
tt0016910	6.2	25
tt0016912	6.9	10
tt0016914	6.9	632
tt0016915	6.2	56
tt0016916	5.7	11
tt0016917	5.7	61
tt0016925	4.6	8
tt0016926	5.1	7
tt0016930	5.2	24
tt0016935	7.0	49
tt0016939	6.3	270
tt0016940	7.1	9
tt0016943	6.2	5
tt0016946	2.1	9
tt0016947	6.6	213
tt0016948	7.4	9
tt0016949	6.3	11
tt0016950	4.6	8
tt0016953	6.7	675
tt0016959	7.4	10
tt0016963	4.2	15
tt0016964	6.8	8
tt0016971	6.0	127
tt0016972	7.4	8
tt0016974	5.6	57
tt0016981	6.9	9
tt0016983	4.8	10
tt0016988	5.7	48
tt0016989	6.4	31
tt0016999	7.1	59
tt0017000	6.4	11
tt0017001	1.7	11
tt0017003	6.3	23
tt0017004	6.4	245
tt0017007	6.6	115
tt0017009	7.3	7
tt0017010	6.5	63
tt0017013	3.6	15
tt0017014	7.4	95
tt0017017	5.0	9
tt0017020	7.6	7
tt0017022	6.4	9
tt0017023	6.7	9
tt0017025	7.3	81
tt0017027	7.2	10
tt0017028	6.9	130
tt0017029	6.7	399
tt0017033	6.9	71
tt0017035	7.7	9
tt0017037	6.3	6
tt0017040	7.0	23
tt0017041	6.8	10
tt0017042	6.7	7
tt0017043	4.9	7
tt0017045	6.5	46
tt0017046	7.3	10
tt0017047	7.3	11
tt0017048	7.4	2759
tt0017049	6.9	13
tt0017053	7.4	15
tt0017056	2.7	12
tt0017060	6.0	11
tt0017061	5.3	9
tt0017062	6.1	21
tt0017063	6.9	19
tt0017067	7.7	15
tt0017071	2.3	13
tt0017072	6.6	5
tt0017074	5.2	9
tt0017075	7.3	10030
tt0017077	6.4	11
tt0017078	6.6	156
tt0017079	5.9	11
tt0017080	6.0	23
tt0017082	6.3	200
tt0017085	4.8	5
tt0017089	5.7	33
tt0017092	7.4	12
tt0017096	6.7	430
tt0017097	5.5	55
tt0017098	6.1	49
tt0017099	5.8	13
tt0017100	6.9	27
tt0017103	6.7	545
tt0017104	3.6	10
tt0017105	6.0	7
tt0017107	7.4	7
tt0017112	6.3	12
tt0017115	7.1	10
tt0017117	7.6	12
tt0017118	6.1	44
tt0017119	6.8	310
tt0017120	6.8	315
tt0017124	7.2	11
tt0017125	7.0	6
tt0017127	5.7	11
tt0017128	7.5	2444
tt0017129	4.3	6
tt0017130	6.5	28
tt0017132	7.6	12
tt0017136	8.3	156098
tt0017137	7.3	94
tt0017139	5.4	88
tt0017141	5.3	11
tt0017142	6.6	8
tt0017143	5.9	15
tt0017151	4.3	10
tt0017158	6.8	9
tt0017159	6.8	263
tt0017161	4.0	16
tt0017162	6.8	528
tt0017165	7.4	7
tt0017179	4.9	10
tt0017180	5.7	11
tt0017184	5.7	101
tt0017187	6.0	53
tt0017195	7.0	109
tt0017196	6.8	682
tt0017197	6.1	7
tt0017198	5.2	227
tt0017199	7.4	11
tt0017201	6.8	32
tt0017202	5.5	12
tt0017204	7.2	94
tt0017205	7.4	32
tt0017207	6.7	6
tt0017210	6.5	17
tt0017212	6.4	18
tt0017213	8.1	17
tt0017214	7.1	289
tt0017215	7.2	6
tt0017217	6.9	12
tt0017218	5.6	28
tt0017226	6.7	185
tt0017227	4.2	9
tt0017231	6.0	136
tt0017233	7.5	11
tt0017235	5.8	13
tt0017242	6.8	8
tt0017243	4.7	10
tt0017244	6.0	8
tt0017246	6.7	13
tt0017248	7.0	6
tt0017251	2.7	94
tt0017252	5.4	24
tt0017253	2.6	8
tt0017254	6.1	9
tt0017259	6.8	10
tt0017261	6.2	18
tt0017265	5.5	14
tt0017266	5.6	21
tt0017267	5.7	6
tt0017268	5.9	212
tt0017269	6.3	15
tt0017271	7.7	920
tt0017279	7.3	18
tt0017280	6.0	38
tt0017291	6.3	27
tt0017292	6.6	62
tt0017293	7.1	127
tt0017300	6.9	10
tt0017304	6.0	11
tt0017305	7.0	68
tt0017307	6.8	8
tt0017309	5.3	30
tt0017311	7.2	47
tt0017316	7.2	21
tt0017321	4.8	21
tt0017324	5.8	6
tt0017325	6.8	9
tt0017326	6.9	15
tt0017327	4.5	6
tt0017328	7.1	32
tt0017329	6.6	150
tt0017330	6.0	6
tt0017338	6.0	103
tt0017339	4.1	10
tt0017340	5.0	10
tt0017347	6.3	274
tt0017350	7.7	1543
tt0017353	5.5	11
tt0017354	6.5	136
tt0017355	5.2	48
tt0017356	6.0	7
tt0017358	2.1	9
tt0017362	6.0	5
tt0017366	5.9	11
tt0017367	7.3	13
tt0017372	6.7	156
tt0017374	5.8	126
tt0017376	7.3	440
tt0017378	6.7	283
tt0017379	6.9	9
tt0017380	6.5	46
tt0017382	6.8	245
tt0017384	5.5	13
tt0017385	5.3	11
tt0017386	2.3	12
tt0017388	5.2	9
tt0017393	7.0	6
tt0017399	6.0	20
tt0017400	6.3	6
tt0017401	7.5	85
tt0017405	6.1	452
tt0017406	5.2	6
tt0017408	5.4	10
tt0017409	7.0	317
tt0017410	6.2	167
tt0017411	7.4	10
tt0017414	7.4	61
tt0017416	6.6	1789
tt0017418	7.1	97
tt0017419	6.2	206
tt0017421	7.4	8
tt0017422	5.9	13
tt0017423	7.3	1148
tt0017431	6.1	10
tt0017432	6.1	43
tt0017433	5.7	20
tt0017437	6.7	766
tt0017438	6.9	573
tt0017448	7.1	1950
tt0017449	6.9	1066
tt0017451	4.9	21
tt0017454	6.5	8
tt0017457	7.7	63
tt0017462	5.5	24
tt0017463	7.5	1011
tt0017465	5.8	11
tt0017472	7.4	5
tt0017476	4.8	11
tt0017477	6.0	10
tt0017479	7.7	12
tt0017480	6.9	691
tt0017483	6.1	604
tt0017486	5.6	12
tt0017492	7.1	56
tt0017493	7.2	5
tt0017498	7.0	43
tt0017502	7.3	10
tt0017504	5.3	11
tt0017505	7.2	10
tt0017506	7.8	31
tt0017507	5.5	8
tt0017508	7.0	64
tt0017513	7.1	13
tt0017515	6.6	14
tt0017516	6.6	7
tt0017518	7.0	8
tt0017519	6.6	122
tt0017525	6.1	96
tt0017526	7.3	7
tt0017530	5.7	9
tt0017531	7.2	128
tt0017532	5.8	27
tt0017533	4.2	14
tt0017534	6.4	1722
tt0017537	4.5	83
tt0017539	7.1	28
tt0017540	6.8	347
tt0017541	5.5	15
tt0017545	4.4	9
tt0017548	3.5	13
tt0017553	2.7	12
tt0017554	5.8	17
tt0017557	5.2	12
tt0017558	6.4	13
tt0017560	7.2	96
tt0017562	7.2	26
tt0017566	2.8	12
tt0017567	7.0	690
tt0017569	3.6	5
tt0017575	7.0	42
tt0017578	7.2	51
tt0017584	7.1	84
tt0017585	6.7	41
tt0017586	7.6	31
tt0017587	5.9	9
tt0017588	3.8	12
tt0017593	7.0	63
tt0017595	5.8	8
tt0017599	5.1	8
tt0017600	6.7	15
tt0017601	5.9	14
tt0017602	6.1	16
tt0017603	5.9	14
tt0017604	5.7	23
tt0017605	6.0	16
tt0017606	6.5	15
tt0017607	5.9	15
tt0017608	5.6	16
tt0017609	4.9	162
tt0017610	5.6	17
tt0017611	6.6	14
tt0017612	4.5	77
tt0017613	6.2	15
tt0017614	6.1	15
tt0017615	6.8	12
tt0017616	6.2	12
tt0017618	6.0	173
tt0017619	7.5	339
tt0017621	6.2	285
tt0017623	5.9	55
tt0017626	7.0	47
tt0017632	5.9	355
tt0017634	6.2	23
tt0017637	6.9	17
tt0017652	6.8	12
tt0017653	7.1	197
tt0017655	4.6	11
tt0017656	1.0	9
tt0017660	5.9	14
tt0017662	7.0	186
tt0017663	7.0	8
tt0017664	7.2	941
tt0017667	6.9	701
tt0017668	7.6	3799
tt0017671	5.9	11
tt0017673	3.8	14
tt0017676	7.1	17
tt0017682	5.1	18
tt0017683	6.0	5
tt0017685	6.6	8
tt0017687	6.3	7
tt0017688	6.9	10
tt0017692	6.3	15
tt0017698	7.6	19
tt0017701	7.0	10
tt0017703	5.0	21
tt0017706	5.7	54
tt0017707	5.0	10
tt0017714	6.2	11
tt0017726	6.4	106
tt0017727	5.6	7
tt0017729	6.1	499
tt0017731	6.2	23
tt0017735	6.8	228
tt0017736	6.8	171
tt0017738	6.9	14
tt0017739	7.1	2655
tt0017742	4.9	13
tt0017743	6.9	866
tt0017744	5.9	611
tt0017747	4.1	17
tt0017748	7.0	97
tt0017750	7.1	374
tt0017751	6.6	213
tt0017752	6.5	8
tt0017757	6.9	15
tt0017764	5.8	8
tt0017765	7.1	4269
tt0017766	5.3	20
tt0017768	5.0	7
tt0017772	6.8	16
tt0017773	6.2	6
tt0017774	6.3	7
tt0017775	7.0	1766
tt0017776	7.1	9
tt0017778	6.3	47
tt0017779	4.6	9
tt0017788	7.1	12
tt0017793	4.9	8
tt0017794	6.0	10
tt0017796	6.4	5
tt0017802	4.9	19
tt0017804	6.4	18
tt0017805	5.1	15
tt0017806	5.2	32
tt0017809	7.2	599
tt0017811	2.5	11
tt0017812	6.6	79
tt0017813	6.9	785
tt0017816	3.6	5
tt0017822	6.5	53
tt0017823	6.6	11
tt0017825	6.1	2083
tt0017828	5.1	10
tt0017829	7.3	85
tt0017832	4.8	206
tt0017835	4.4	12
tt0017836	6.6	786
tt0017839	7.0	46
tt0017841	7.1	75
tt0017843	5.7	2466
tt0017844	7.0	16
tt0017847	6.7	18
tt0017850	7.6	76
tt0017855	6.2	69
tt0017858	6.6	12
tt0017859	6.7	7
tt0017860	5.6	710
tt0017863	2.6	11
tt0017865	3.5	26
tt0017866	4.9	25
tt0017868	6.3	88
tt0017869	6.6	45
tt0017870	6.4	171
tt0017871	6.5	861
tt0017877	6.5	51
tt0017882	6.9	15
tt0017883	5.7	11
tt0017886	6.4	193
tt0017888	6.6	7
tt0017889	6.8	31
tt0017891	5.1	11
tt0017893	6.1	509
tt0017894	6.4	18
tt0017895	1.4	11
tt0017896	6.6	23
tt0017898	4.8	50
tt0017899	6.0	88
tt0017910	1.1	11
tt0017911	6.5	12
tt0017912	6.6	8
tt0017913	3.1	11
tt0017917	6.2	16
tt0017918	6.9	284
tt0017919	7.1	7
tt0017921	4.4	10
tt0017923	5.5	8
tt0017925	8.1	78780
tt0017926	7.0	25
tt0017928	6.7	164
tt0017929	6.9	47
tt0017930	7.0	44
tt0017935	6.7	13
tt0017936	6.9	29
tt0017937	5.6	12
tt0017938	7.0	759
tt0017941	7.8	5
tt0017944	5.5	71
tt0017946	6.0	24
tt0017947	7.2	21
tt0017949	6.0	190
tt0017952	6.9	14
tt0017954	6.3	93
tt0017956	5.2	9
tt0017957	7.1	10
tt0017958	5.6	17
tt0017960	5.9	17
tt0017961	7.4	919
tt0017962	5.2	12
tt0017964	6.5	22
tt0017967	7.1	97
tt0017968	5.8	11
tt0017970	6.1	9
tt0017973	4.5	8
tt0017976	5.6	12
tt0017979	5.8	43
tt0017990	6.5	10
tt0017995	6.3	27
tt0017998	7.1	237
tt0018007	7.0	10
tt0018008	5.6	11
tt0018011	6.6	11
tt0018012	6.6	13
tt0018013	5.6	28
tt0018014	6.6	210
tt0018016	6.4	185
tt0018017	6.7	11
tt0018022	6.2	5
tt0018024	5.4	10
tt0018028	2.6	12
tt0018030	5.0	6
tt0018032	5.8	12
tt0018033	7.3	2913
tt0018036	8.8	5
tt0018037	6.5	8866
tt0018038	5.6	25
tt0018043	5.7	7
tt0018044	5.3	6
tt0018045	6.8	263
tt0018046	6.1	11
tt0018049	6.8	9
tt0018051	7.6	3748
tt0018054	7.2	1890
tt0018055	5.7	12
tt0018056	5.0	8
tt0018060	6.9	7
tt0018061	5.6	39
tt0018062	6.7	21
tt0018064	7.1	48
tt0018066	7.3	1496
tt0018074	4.4	15
tt0018080	5.8	40
tt0018081	7.2	11
tt0018083	6.8	885
tt0018087	7.3	660
tt0018089	4.2	8
tt0018092	6.6	12
tt0018097	6.8	1161
tt0018099	5.2	11
tt0018102	6.3	432
tt0018105	6.0	23
tt0018106	6.5	478
tt0018107	6.9	885
tt0018109	7.8	5
tt0018113	6.1	764
tt0018118	6.7	38
tt0018119	6.7	230
tt0018124	6.6	18
tt0018127	7.1	8
tt0018128	6.6	10
tt0018129	4.8	28
tt0018137	7.1	7
tt0018138	5.9	356
tt0018142	6.1	7
tt0018143	6.7	15
tt0018146	6.6	5
tt0018150	6.1	217
tt0018153	5.6	9
tt0018156	5.0	11
tt0018159	5.8	22
tt0018160	7.0	5
tt0018164	6.1	8
tt0018166	6.7	390
tt0018170	6.9	33
tt0018172	7.8	38
tt0018173	6.4	8
tt0018178	7.2	18
tt0018179	6.4	525
tt0018183	7.4	787
tt0018184	7.3	17
tt0018187	7.3	74
tt0018190	7.3	186
tt0018192	8.1	6868
tt0018194	4.8	13
tt0018196	6.8	9
tt0018197	6.7	41
tt0018199	6.3	101
tt0018203	7.1	43
tt0018204	6.5	51
tt0018207	6.5	56
tt0018208	6.7	82
tt0018210	6.2	25
tt0018211	7.5	27
tt0018212	5.9	168
tt0018213	5.9	195
tt0018214	6.8	9
tt0018217	7.5	6879
tt0018218	6.4	316
tt0018226	6.6	8
tt0018233	7.0	20
tt0018235	6.8	119
tt0018236	6.7	10
tt0018243	6.0	21
tt0018245	5.5	130
tt0018246	6.6	273
tt0018247	6.3	110
tt0018251	6.0	9
tt0018253	5.8	468
tt0018258	5.8	15
tt0018259	6.8	10
tt0018260	4.8	6
tt0018262	7.2	11
tt0018264	4.5	11
tt0018266	6.8	13
tt0018268	6.3	103
tt0018269	6.5	22
tt0018272	6.4	11
tt0018278	5.8	59
tt0018285	5.9	7
tt0018290	5.8	55
tt0018294	6.8	741
tt0018295	6.7	29
tt0018296	5.0	6
tt0018297	6.4	733
tt0018299	7.1	25
tt0018301	7.0	8
tt0018311	6.6	1342
tt0018312	6.4	22
tt0018313	6.7	10
tt0018318	5.8	10
tt0018319	6.2	45
tt0018320	4.4	13
tt0018324	7.6	7
tt0018325	5.0	9
tt0018328	6.2	3088
tt0018329	5.4	7
tt0018332	7.1	18
tt0018336	6.9	9
tt0018339	5.0	5
tt0018343	5.9	7
tt0018345	6.9	15
tt0018346	3.5	22
tt0018348	6.0	8
tt0018350	7.1	57
tt0018351	7.0	188
tt0018356	6.8	471
tt0018362	6.2	327
tt0018368	6.9	656
tt0018371	7.3	213
tt0018372	6.2	18
tt0018375	5.6	36
tt0018377	8.0	6
tt0018378	7.0	9
tt0018379	7.6	3098
tt0018381	7.0	20
tt0018382	6.9	14
tt0018383	7.0	8
tt0018386	5.8	12
tt0018388	8.0	5
tt0018389	5.6	141
tt0018392	7.1	352
tt0018393	4.6	12
tt0018394	6.8	83
tt0018396	6.2	65
tt0018397	6.9	498
tt0018398	6.0	10
tt0018399	1.7	9
tt0018400	6.0	8
tt0018404	4.6	8
tt0018406	5.6	12
tt0018410	7.0	92
tt0018413	4.0	481
tt0018419	5.5	51
tt0018423	4.3	11
tt0018426	5.8	11
tt0018429	5.8	44
tt0018433	6.3	41
tt0018435	7.2	6
tt0018438	6.1	8
tt0018440	6.0	884
tt0018443	7.2	12
tt0018446	6.9	99
tt0018451	7.6	1335
tt0018452	6.3	517
tt0018453	6.3	104
tt0018455	8.1	46078
tt0018457	6.0	39
tt0018460	5.8	14
tt0018464	5.5	126
tt0018465	2.7	94
tt0018470	5.6	9
tt0018471	6.9	1422
tt0018475	6.4	9
tt0018477	6.0	7
tt0018478	6.2	44
tt0018479	4.5	13
tt0018480	4.5	8
tt0018484	6.1	105
tt0018486	1.0	10
tt0018487	5.8	465
tt0018489	5.6	16
tt0018500	7.2	173
tt0018501	5.9	27
tt0018503	6.4	31
tt0018505	7.4	1034
tt0018507	6.2	35
tt0018508	6.3	57
tt0018509	6.2	298
tt0018512	6.0	9
tt0018513	5.2	551
tt0018515	6.7	888
tt0018516	5.6	15
tt0018519	6.4	30
tt0018523	6.8	761
tt0018524	6.7	379
tt0018525	2.5	95
tt0018526	7.6	2545
tt0018528	7.8	6994
tt0018530	6.2	248
tt0018531	6.8	12
tt0018533	6.6	44
tt0018537	6.4	18
tt0018538	5.4	31
tt0018540	4.5	6
tt0018543	7.2	26
tt0018548	6.8	13
tt0018549	5.0	9
tt0018552	7.2	73
tt0018554	7.8	6
tt0018561	8.3	10
tt0018565	6.6	8
tt0018566	6.8	308
tt0018571	6.8	71
tt0018573	6.0	422
tt0018575	6.0	9
tt0018576	5.0	6
tt0018578	7.5	11148
tt0018579	3.1	105
tt0018583	6.3	531
tt0018584	7.3	31
tt0018588	6.7	200
tt0018594	7.1	7
tt0018595	6.4	8
tt0018600	6.3	106
tt0018601	7.0	83
tt0018606	7.1	37
tt0018607	6.5	63
tt0018608	1.0	9
tt0018611	6.0	12
tt0018613	5.7	23
tt0018615	7.0	291
tt0018617	5.1	19
tt0018618	6.0	949
tt0018619	5.7	13
tt0018620	6.7	9
tt0018621	7.0	32
tt0018622	7.6	11
tt0018624	4.7	13
tt0018625	6.2	9
tt0018628	6.0	78
tt0018630	4.6	8
tt0018631	3.7	7
tt0018633	7.8	59
tt0018634	5.5	11
tt0018638	7.7	19
tt0018639	5.4	12
tt0018640	7.1	13
tt0018642	6.1	17
tt0018646	7.9	21
tt0018647	6.3	16
tt0018651	5.2	5
tt0018652	5.9	44
tt0018654	5.9	43
tt0018656	5.3	9
tt0018660	6.3	68
tt0018666	6.1	43
tt0018671	5.2	13
tt0018673	7.3	69
tt0018674	7.1	73
tt0018675	6.4	516
tt0018678	6.5	396
tt0018679	5.9	15
tt0018681	6.3	43
tt0018684	7.5	948
tt0018686	6.6	43
tt0018688	6.7	52
tt0018689	6.2	65
tt0018692	4.3	11
tt0018696	7.7	9
tt0018697	6.9	61
tt0018698	6.2	16
tt0018699	3.3	9
tt0018700	7.0	10
tt0018709	5.0	8
tt0018710	6.3	43
tt0018712	6.9	39
tt0018713	6.9	8
tt0018714	6.0	20
tt0018715	6.4	8
tt0018716	6.0	9
tt0018718	6.1	10
tt0018721	5.9	181
tt0018722	4.9	134
tt0018725	7.0	8
tt0018727	5.4	8
tt0018728	6.9	413
tt0018729	7.7	19
tt0018733	6.9	46
tt0018737	7.9	9544
tt0018738	7.0	7
tt0018739	6.5	94
tt0018740	5.8	12
tt0018742	8.1	10103
tt0018743	6.0	28
tt0018744	5.5	119
tt0018746	4.3	11
tt0018748	5.5	23
tt0018749	6.2	810
tt0018750	6.1	33
tt0018751	7.3	10
tt0018752	5.5	13
tt0018753	7.7	6
tt0018756	5.6	1968
tt0018758	6.1	8
tt0018761	6.0	86
tt0018770	7.3	3370
tt0018771	7.4	21
tt0018772	4.0	7
tt0018773	8.1	27449
tt0018791	7.8	62
tt0018792	6.6	22
tt0018795	6.5	614
tt0018797	6.1	13
tt0018804	7.1	9
tt0018806	8.1	7376
tt0018808	5.4	27
tt0018811	6.9	31
tt0018813	6.7	12
tt0018816	6.7	21
tt0018817	7.9	16
tt0018818	6.3	11
tt0018821	4.4	8
tt0018822	5.6	8
tt0018825	7.7	23
tt0018826	6.8	149
tt0018829	6.7	9
tt0018831	5.2	9
tt0018835	6.0	10
tt0018836	6.7	336
tt0018839	7.5	3862
tt0018841	7.3	561
tt0018844	7.2	51
tt0018846	6.6	79
tt0018848	5.8	5
tt0018850	2.4	91
tt0018851	6.8	41
tt0018853	6.0	8
tt0018854	5.5	53
tt0018855	6.0	5
tt0018856	6.6	11
tt0018859	6.4	10
tt0018860	6.4	613
tt0018862	6.9	122
tt0018867	5.3	20
tt0018869	6.5	16
tt0018870	7.7	11
tt0018873	6.8	1173
tt0018876	5.9	2434
tt0018879	5.9	152
tt0018880	5.3	11
tt0018881	6.4	36
tt0018882	7.0	152
tt0018885	5.7	38
tt0018888	7.1	10
tt0018890	7.3	1070
tt0018891	7.3	48
tt0018892	5.6	20
tt0018893	8.5	44
tt0018896	7.6	17
tt0018903	6.8	9
tt0018906	7.3	19
tt0018907	6.3	134
tt0018908	6.9	261
tt0018909	7.1	625
tt0018910	3.9	307
tt0018913	5.4	151
tt0018914	6.8	6
tt0018920	5.8	72
tt0018925	6.6	786
tt0018926	7.0	8
tt0018927	6.8	341
tt0018930	7.0	11
tt0018935	6.7	234
tt0018936	7.5	10
tt0018937	6.6	630
tt0018945	6.5	34
tt0018958	7.2	8
tt0018960	5.2	9
tt0018962	5.2	10
tt0018963	6.2	6
tt0018966	7.0	10
tt0018967	5.5	10
tt0018968	4.9	10
tt0018970	6.8	678
tt0018971	6.6	27
tt0018972	6.6	394
tt0018973	7.2	6
tt0018974	6.1	11
tt0018975	6.4	11
tt0018976	7.3	13
tt0018979	2.5	12
tt0018987	5.4	16
tt0018990	6.9	154
tt0018993	7.4	40
tt0018996	6.0	116
tt0018998	6.4	15
tt0018999	6.8	6
tt0019005	5.8	52
tt0019009	5.8	12
tt0019010	6.1	10
tt0019013	5.9	11
tt0019014	4.0	21
tt0019018	7.0	5
tt0019019	5.7	6
tt0019022	6.4	8
tt0019023	5.6	7
tt0019026	6.6	23
tt0019032	7.0	5
tt0019033	5.9	44
tt0019034	6.8	6
tt0019035	7.0	84
tt0019043	7.1	305
tt0019045	6.4	16
